customer_id,full_name,mobile_number,age,gender,region,date_joined,is_business_user,risk_score,is_business_user_bool,Age_Group
cust102982,Mr. Michael Howell,2528366397,65,female,central,10-03-2025,FALSE,0.13,0,Senior
cust102983,John Guerra,8699006951,26,male,west,31-07-2025,FALSE,0.22,0,Young Adult
cust102984,Theresa Foster,9739135793,22,female,north,30-07-2024,FALSE,0.16,0,Young Adult
cust102985,Christy Hunt,9729667931,61,male,central,01-01-2024,TRUE,0.25,1,Senior
cust102986,Rachel Chandler,4214187970,47,male,west,05-05-2024,FALSE,0.28,0,Adult
cust102987,Lauren Lawrence,4682089006,19,male,south,03-02-2025,TRUE,0.16,1,Young Adult
cust102988,Angela Moore,7708030641,66,male,north,24-09-2021,FALSE,0.28,0,Senior
cust102989,Christopher Wallace,5117901930,30,male,west,13-09-2024,FALSE,0.17,0,Young Adult
cust102990,Amanda Williams,9123548307,55,male,west,13-03-2022,FALSE,0.28,0,Adult
cust102991,Anthony Ellis,6005621401,49,other,west,04-10-2023,FALSE,0.34,0,Adult
cust102992,Greg Knapp,42546352,51,female,east,05-01-2022,FALSE,0.22,0,Adult
cust102993,Bruce Miller,6537758621,28,female,north,24-02-2022,FALSE,0.23,0,Young Adult
cust102994,Joel Norris,1692373359,41,male,east,04-05-2025,FALSE,0,0,Adult
cust102995,Melissa Faulkner,925472784,29,female,west,15-11-2021,TRUE,0.11,1,Young Adult
cust102996,Denise Johnson,1431471688,22,female,south,05-08-2021,FALSE,0.13,0,Young Adult
cust102997,Brian Armstrong,6624088386,59,female,north,01-05-2025,FALSE,0.18,0,Adult
cust102998,Ronald Soto,1049102467,26,male,central,07-11-2020,FALSE,0.03,0,Young Adult
cust102999,Donald Stephens,698319893,60,female,west,31-01-2025,FALSE,0.04,0,Adult
cust103000,Sarah Hayes,4331475177,63,male,north,05-07-2025,FALSE,0.19,0,Senior
cust103001,Rose Rogers,6196444695,62,male,north,20-02-2021,FALSE,0.22,0,Senior
cust103002,Derek Carpenter,4340372795,20,female,west,17-07-2024,FALSE,0.32,0,Young Adult
cust103003,Kristen Maldonado,1707175609,58,male,west,02-02-2021,FALSE,0.37,0,Adult
cust103004,Nicholas Coleman,5949724626,48,male,east,22-06-2023,FALSE,0.26,0,Adult
cust103005,Ruben Brock,3965161748,64,female,east,22-02-2023,FALSE,0.16,0,Senior
cust103006,Maria Rollins,8446062830,68,female,central,06-07-2025,FALSE,0.28,0,Senior
cust103007,Haley Atkins,1995738096,25,male,north,20-03-2024,FALSE,0.1,0,Young Adult
cust103008,Robin Lopez,318294333,43,female,west,13-07-2024,FALSE,0.23,0,Adult
cust103009,Daniel Davenport,1833413578,36,female,west,24-11-2021,TRUE,0.41,1,Adult
cust103010,Brandon Christian,7176615248,29,female,central,12-09-2020,FALSE,0.38,0,Young Adult
cust103011,Raymond Blake,9922756862,35,male,central,11-05-2025,FALSE,0.16,0,Young Adult
cust103012,Hannah Humphrey,910885061,52,male,south,29-12-2023,FALSE,0.32,0,Adult
cust103013,Christopher Olsen,9435487534,65,female,central,20-05-2021,FALSE,0.15,0,Senior
cust103014,Shannon Christensen,1832930424,33,female,west,22-03-2022,FALSE,0.13,0,Young Adult
cust103015,Jill Turner,5002958333,48,female,east,25-02-2023,FALSE,0.01,0,Adult
cust103016,Melinda Nelson,2831440008,66,female,south,21-08-2024,FALSE,0.26,0,Senior
cust103017,Joseph Ryan,1887700619,34,female,north,07-11-2020,TRUE,0.24,1,Young Adult
cust103018,Tina Mcdowell,8272794580,22,male,central,02-12-2021,FALSE,0.32,0,Young Adult
cust103019,Laura Paul,1845710956,29,female,central,05-01-2025,TRUE,0.3,1,Young Adult
cust103020,Timothy Warren,2057261166,51,male,south,20-09-2022,FALSE,0.16,0,Adult
cust103021,Kevin Keller,5275599580,50,male,east,11-11-2023,TRUE,0.3,1,Adult
cust103022,Larry Hayes,3062710739,59,male,central,07-08-2020,FALSE,0.43,0,Adult
cust103023,John Johns,9313382464,46,male,east,03-06-2025,FALSE,0.48,0,Adult
cust103024,Edward Mcgrath,7637839731,32,female,north,06-07-2023,FALSE,0.29,0,Young Adult
cust103025,Joseph Porter,2867815360,20,male,west,11-04-2022,TRUE,0.23,1,Young Adult
cust103026,Douglas Quinn,2900580085,27,female,south,20-07-2025,FALSE,0.25,0,Young Adult
cust103027,John Wagner,3514817130,18,male,central,02-03-2022,FALSE,0.21,0,Young Adult
cust103028,Roger Cisneros,1457911780,27,male,north,04-09-2024,FALSE,0.13,0,Young Adult
cust103029,Jay Moon,374766266,49,male,north,10-05-2025,FALSE,0.39,0,Adult
cust103030,John Little,8920194797,31,female,north,13-10-2024,FALSE,0.29,0,Young Adult
cust103031,James Smith,1578158403,44,female,north,26-05-2024,FALSE,0.22,0,Adult
cust103032,Samantha Benton,3764736905,54,female,central,07-04-2021,FALSE,0.38,0,Adult
cust103033,Lisa Valdez,2192522585,42,male,west,30-06-2021,FALSE,0.3,0,Adult
cust103034,Michael Padilla,8248805172,57,male,west,27-07-2023,FALSE,0.05,0,Adult
cust103035,Chase Valentine,3717419233,33,female,north,24-10-2022,TRUE,0.35,1,Young Adult
cust103036,Aaron Phillips,7206677587,40,male,west,06-09-2024,FALSE,0.15,0,Adult
cust103037,Karen Evans,8801950810,60,male,south,13-02-2025,FALSE,0.04,0,Adult
cust103038,Douglas Montgomery,8561725838,62,male,south,15-03-2022,FALSE,0.23,0,Senior
cust103039,Bryan Dudley,4365370846,61,male,north,18-02-2025,FALSE,0.16,0,Senior
cust103040,Dustin King,9217780480,41,male,central,21-08-2020,FALSE,0.11,0,Adult
cust103041,Nicholas Ramirez,8625104745,64,female,south,14-05-2023,FALSE,0.39,0,Senior
cust103042,Nicole Ramirez,8717488351,47,female,central,20-04-2021,FALSE,0.21,0,Adult
cust103043,Adrian Moore,7478705154,61,male,south,25-09-2021,FALSE,0.19,0,Senior
cust103044,George Dennis,8628562293,32,male,west,23-10-2022,FALSE,0.17,0,Young Adult
cust103045,Bobby Gibson,7778771414,46,male,south,09-02-2025,TRUE,0.15,1,Adult
cust103046,Nathaniel Jones,7784360046,67,male,south,17-04-2021,FALSE,0.22,0,Senior
cust103047,Juan Burke,3992808132,46,female,central,18-01-2023,FALSE,0.16,0,Adult
cust103048,Dr. Holly Taylor MD,152802759,37,male,central,27-06-2023,FALSE,0.59,0,Adult
cust103049,Brandi Bass,5507891372,29,male,east,30-06-2025,FALSE,0.07,0,Young Adult
cust103050,Robert Knight,8206726777,19,male,east,04-06-2024,FALSE,0.21,0,Young Adult
cust103051,Christopher Hartman,1171520394,48,male,north,11-04-2025,FALSE,0.14,0,Adult
cust103052,Mrs. Jessica Rivera MD,1859004611,53,male,west,10-10-2023,FALSE,0.12,0,Adult
cust103053,Zachary Smith,855280545,70,female,east,01-10-2024,FALSE,0.12,0,Senior
cust103054,Ricky Payne,7639289188,62,male,east,16-07-2023,FALSE,0.2,0,Senior
cust103055,Kim Ali,9619282603,18,female,north,03-06-2023,FALSE,0.31,0,Young Adult
cust103056,Sandra Morales,4130182745,65,female,west,23-03-2023,FALSE,0.34,0,Senior
cust103057,John Johnson,1584503353,64,female,west,22-06-2022,FALSE,0.28,0,Senior
cust103058,Angela Li,8933681879,42,male,north,07-03-2024,FALSE,0.15,0,Adult
cust103059,Meghan Valenzuela,895746209,19,male,north,15-10-2022,FALSE,0.43,0,Young Adult
cust103060,Lindsay Hill,8837207911,20,female,west,19-10-2023,FALSE,0.41,0,Young Adult
cust103061,Sergio Miller,4956885736,38,male,south,22-12-2024,FALSE,0.41,0,Adult
cust103062,Benjamin Torres,5068514569,55,female,north,23-09-2022,FALSE,0.14,0,Adult
cust103063,Melissa Crawford,9691433927,39,female,south,07-04-2023,FALSE,0.27,0,Adult
cust103064,Jennifer Aguilar,2304661285,26,male,central,02-11-2022,FALSE,0.29,0,Young Adult
cust103065,John Welch,1733613879,29,male,north,27-08-2024,FALSE,0.27,0,Young Adult
cust103066,Olivia Jones,4470458305,62,male,west,15-11-2020,FALSE,0.27,0,Senior
cust103067,Kristin Tran,3860121252,31,female,west,02-04-2022,FALSE,0.27,0,Young Adult
cust103068,Brittany Boyd,5072990140,19,female,central,15-10-2023,FALSE,0.16,0,Young Adult
cust103069,Ashley Dodson,5762800850,55,female,east,07-12-2022,FALSE,0.34,0,Adult
cust103070,Reginald Hopkins,652250334,59,female,south,14-10-2021,FALSE,0.37,0,Adult
cust103071,Richard Nelson,2071885353,24,female,north,06-01-2025,FALSE,0.28,0,Young Adult
cust103072,Carla Nolan,4476769709,44,male,west,23-03-2021,FALSE,0.21,0,Adult
cust103073,Mark Yates,2572364210,67,male,south,20-05-2022,FALSE,0.25,0,Senior
cust103074,Paul Jimenez,5702476185,47,male,north,16-06-2023,FALSE,0.35,0,Adult
cust103075,Kylie Hernandez,6118380229,36,female,west,28-03-2024,FALSE,0.18,0,Adult
cust103076,Laurie Hull,9065714160,60,male,west,02-02-2023,FALSE,0.28,0,Adult
cust103077,Erica Hamilton,8667416652,45,female,west,23-02-2022,FALSE,0.11,0,Adult
cust103078,Anthony Santana,1463627809,37,female,west,15-09-2021,FALSE,0.25,0,Adult
cust103079,Paul Macdonald,5101828619,64,female,north,27-06-2025,FALSE,0.05,0,Senior
cust103080,Jessica Brown,6085597471,66,male,south,12-11-2020,FALSE,0.06,0,Senior
cust103081,Sharon Morales,1553268131,63,female,central,27-07-2023,FALSE,0.45,0,Senior
cust103082,Donald Chung,1719897192,29,male,west,26-10-2023,FALSE,0.22,0,Young Adult
cust103083,Christopher Johnson,6849504674,56,female,north,04-12-2022,FALSE,0.33,0,Adult
cust103084,Jared Campbell,7972975762,58,male,west,27-09-2022,FALSE,0,0,Adult
cust103085,Linda Massey,818562256,41,male,west,19-12-2023,FALSE,0.17,0,Adult
cust103086,Scott Decker,3688700705,65,female,east,01-08-2025,FALSE,0.18,0,Senior
cust103087,Megan Cox DDS,2981578503,66,male,south,09-09-2024,FALSE,0.13,0,Senior
cust103088,Deborah Davis,5673847214,51,female,west,19-10-2020,FALSE,0.22,0,Adult
cust103089,Lisa Hayes,856562907,25,female,east,27-05-2023,FALSE,0.1,0,Young Adult
cust103090,Luis Wall DDS,3829893440,60,male,north,10-08-2024,FALSE,0.35,0,Adult
cust103091,Micheal Collins,3926228135,47,male,west,29-10-2024,TRUE,0.28,1,Adult
cust103092,Trevor Bass,6548656368,30,female,north,21-12-2021,TRUE,0.06,1,Young Adult
cust103093,Maria Nelson,839370017,41,other,east,29-12-2021,FALSE,0.26,0,Adult
cust103094,Melissa Hebert,405870994,25,female,west,01-01-2025,FALSE,0.24,0,Young Adult
cust103095,Mark Turner,3599322294,31,female,west,05-04-2024,FALSE,0.39,0,Young Adult
cust103096,Katherine Sanchez,5786368526,48,female,east,12-09-2023,FALSE,0.33,0,Adult
cust103097,John Fields,7188666293,33,male,south,25-12-2024,FALSE,0.07,0,Young Adult
cust103098,Christopher Gonzalez,7518555199,20,male,north,30-03-2023,FALSE,0.11,0,Young Adult
cust103099,Kathryn Norman,1990928915,57,male,north,05-04-2024,FALSE,0.32,0,Adult
cust103100,Jacqueline Rodriguez,894480419,34,female,central,12-11-2020,FALSE,0.04,0,Young Adult
cust103101,Scott Mccullough,8141452045,52,female,east,08-10-2021,FALSE,0.27,0,Adult
cust103102,Amanda Patterson,2768624523,28,female,west,27-10-2020,FALSE,0.12,0,Young Adult
cust103103,Eric Owens,100389769,65,female,south,28-03-2021,FALSE,0.26,0,Senior
cust103104,John Glass,1647221889,68,male,west,30-10-2024,FALSE,0.26,0,Senior
cust103105,Michael Ingram,2192991641,57,female,north,24-02-2021,FALSE,0.24,0,Adult
cust103106,Julie Raymond,7644252382,48,female,east,25-10-2024,TRUE,0.11,1,Adult
cust103107,Kerry Costa,7213880099,30,female,central,23-11-2024,FALSE,0.2,0,Young Adult
cust103108,Shelia Blair,9778249615,53,female,west,21-05-2025,FALSE,0.35,0,Adult
cust103109,Nicole Haynes,3194129098,45,female,south,12-01-2025,FALSE,0.18,0,Adult
cust103110,Madison Cruz,7831392822,33,male,central,07-10-2024,FALSE,0.25,0,Young Adult
cust103111,Cody Kennedy,7288949340,56,male,west,30-12-2021,FALSE,0.4,0,Adult
cust103112,Andrea Gallagher,9938920920,60,female,central,20-10-2022,FALSE,0.43,0,Adult
cust103113,Caroline Hughes,6216211635,53,female,south,11-07-2022,FALSE,0.39,0,Adult
cust103114,Mr. George Daniels DDS,9411982422,53,female,east,20-12-2023,FALSE,0.22,0,Adult
cust103115,Randy Mays,2531653704,69,male,central,06-07-2022,FALSE,0.21,0,Senior
cust103116,Dale Kaiser,66277176,40,female,east,18-06-2022,FALSE,0.18,0,Adult
cust103117,Taylor Lawson,967581308,51,female,east,28-04-2024,TRUE,0.14,1,Adult
cust103118,John Sellers,4836915059,42,male,central,14-11-2021,FALSE,0.18,0,Adult
cust103119,Margaret Wilkins,672623630,31,female,south,15-03-2025,FALSE,0.03,0,Young Adult
cust103120,David York,5205170772,27,male,north,25-07-2021,FALSE,0.27,0,Young Adult
cust103121,Kevin Atkins,6245221336,44,male,west,16-08-2023,FALSE,0.17,0,Adult
cust103122,Rhonda Butler,688049152,28,male,central,24-08-2024,FALSE,0.34,0,Young Adult
cust103123,Joshua Castro,3362402041,29,male,north,25-11-2021,FALSE,0.33,0,Young Adult
cust103124,Jennifer Reynolds,1567144835,58,male,central,23-09-2022,FALSE,0.37,0,Adult
cust103125,Sabrina Sanchez PhD,8809840164,41,other,north,06-11-2024,FALSE,0.11,0,Adult
cust103126,Jesse Hall,3109220604,69,male,west,04-10-2021,FALSE,0.17,0,Senior
cust103127,Craig Flores,9586185431,57,male,east,30-12-2023,FALSE,0.11,0,Adult
cust103128,Olivia Kelly,272576821,49,female,central,11-07-2021,FALSE,0.01,0,Adult
cust103129,Ryan Lindsey DVM,6606251461,56,female,west,26-02-2022,FALSE,0.12,0,Adult
cust103130,Chelsea Eaton,8939632215,47,other,east,12-12-2021,FALSE,0.1,0,Adult
cust103131,Kayla Edwards,6130408475,52,male,north,13-04-2022,TRUE,0.34,1,Adult
cust103132,Joshua Richards,8239579542,49,male,north,31-01-2022,FALSE,0,0,Adult
cust103133,Laurie Romero,1797738157,60,male,south,25-09-2024,FALSE,0.26,0,Adult
cust103134,Courtney Clark,8264489245,58,male,east,30-06-2021,FALSE,0.17,0,Adult
cust103135,Kimberly Arnold,3795143850,41,female,east,11-02-2021,FALSE,0.15,0,Adult
cust103136,Angel Thomas,3087676739,44,female,central,19-02-2022,FALSE,0.16,0,Adult
cust103137,Samuel Smith,2102192446,53,female,south,19-07-2025,FALSE,0.26,0,Adult
cust103138,Kristina Sweeney,1375361417,43,female,south,11-06-2025,FALSE,0.19,0,Adult
cust103139,Krista Carter,9319803540,33,male,south,21-02-2023,FALSE,0.49,0,Young Adult
cust103140,Mary Moore,7865732331,56,female,west,10-01-2023,FALSE,0.22,0,Adult
cust103141,Richard Mccarthy,3240367801,53,male,west,25-10-2021,FALSE,0.14,0,Adult
cust103142,Nicole Williams,9582158065,26,female,east,06-02-2021,FALSE,0.14,0,Young Adult
cust103143,Daniel Torres,3051441948,47,female,east,16-04-2021,TRUE,0.17,1,Adult
cust103144,Jacob Hogan,9994951488,41,male,east,27-02-2021,FALSE,0.39,0,Adult
cust103145,Rhonda Braun,5996780865,43,male,west,29-04-2021,FALSE,0.27,0,Adult
cust103146,Benjamin Sweeney,8541417165,39,female,north,09-10-2020,FALSE,0.37,0,Adult
cust103147,Dawn Parker,8223256485,69,male,central,03-03-2024,FALSE,0.05,0,Senior
cust103148,Jeffrey Goodman,6819919722,67,female,south,04-01-2025,FALSE,0.14,0,Senior
cust103149,Taylor Cruz,7285410047,64,female,north,07-03-2023,FALSE,0.21,0,Senior
cust103150,Richard Foster,9185794319,25,male,south,26-02-2021,FALSE,0.18,0,Young Adult
cust103151,Alejandro Gonzalez,8131192268,32,female,east,25-09-2020,FALSE,0.28,0,Young Adult
cust103152,Jessica Stevens,4465813369,27,male,west,24-08-2020,FALSE,0.33,0,Young Adult
cust103153,Tamara Pacheco,1555639625,36,male,west,15-07-2021,TRUE,0.16,1,Adult
cust103154,Melissa Johnson,7137015884,64,male,east,06-05-2024,FALSE,0,0,Senior
cust103155,Dana Daniels,7145454459,36,male,south,14-03-2025,FALSE,0.09,0,Adult
cust103156,Dr. Angela Lewis,5277692170,20,male,south,28-06-2023,TRUE,0.06,1,Young Adult
cust103157,Michael Duncan,8182027253,32,male,west,09-10-2024,FALSE,0.27,0,Young Adult
cust103158,Jason Myers,7118092126,54,male,south,29-03-2021,FALSE,0.45,0,Adult
cust103159,Sherri Cruz,8205066313,51,male,east,02-11-2023,FALSE,0.24,0,Adult
cust103160,James Hunt,9605190318,60,female,north,01-05-2022,FALSE,0.42,0,Adult
cust103161,Bailey White,7065788655,58,female,north,20-07-2021,FALSE,0.24,0,Adult
cust103162,Shawn Perez,631824887,21,female,south,04-09-2024,FALSE,0.33,0,Young Adult
cust103163,Patrick Peterson,8215307978,65,male,north,16-04-2021,FALSE,0.24,0,Senior
cust103164,Jenny Black,6411515065,63,male,central,24-04-2021,FALSE,0.29,0,Senior
cust103165,Michelle Tanner,8506074025,21,male,east,07-01-2025,FALSE,0.09,0,Young Adult
cust103166,Jeremy Odonnell,2498854687,52,male,east,24-10-2021,FALSE,0.16,0,Adult
cust103167,Paul Brooks,5314628818,63,male,south,02-05-2025,FALSE,0.38,0,Senior
cust103168,Bryan Shelton,5367124541,21,male,north,13-10-2024,FALSE,0.31,0,Young Adult
cust103169,Michael Mays,4145646570,41,male,central,23-12-2024,FALSE,0.04,0,Adult
cust103170,Michael Hill,3531322716,30,female,north,10-03-2024,FALSE,0.33,0,Young Adult
cust103171,Randy Jones,9684654437,52,female,central,14-01-2022,FALSE,0.35,0,Adult
cust103172,John Leblanc,7400534201,34,female,central,12-08-2023,FALSE,0.17,0,Young Adult
cust103173,Ricardo Chavez,9096487712,36,female,north,22-07-2024,FALSE,0.24,0,Adult
cust103174,Michelle Munoz,4646994438,34,male,west,09-10-2020,FALSE,0.13,0,Young Adult
cust103175,Kenneth Reyes,5880575054,41,female,central,24-04-2023,FALSE,0.24,0,Adult
cust103176,Sandy King,8475634245,61,male,south,22-04-2022,FALSE,0.22,0,Senior
cust103177,Miss Denise Taylor,8027823112,54,female,south,01-10-2021,FALSE,0.15,0,Adult
cust103178,Tammy Buck,250796038,63,male,east,11-02-2023,FALSE,0.2,0,Senior
cust103179,Denise Lee,7041141844,45,female,north,02-12-2021,FALSE,0.13,0,Adult
cust103180,Shelby Barnett,5286036618,38,male,west,10-02-2022,FALSE,0.28,0,Adult
cust103181,Diana Long,2568929910,42,female,central,07-11-2022,FALSE,0.12,0,Adult
cust103182,Melissa Cooper,458206033,34,male,east,09-07-2024,FALSE,0.24,0,Young Adult
cust103183,Stephen Wilson,6412517495,32,male,north,20-11-2022,FALSE,0.23,0,Young Adult
cust103184,Valerie Mitchell,2518626802,45,male,north,21-07-2025,FALSE,0.11,0,Adult
cust103185,Michael Rogers,3834532116,27,female,north,03-04-2022,FALSE,0.15,0,Young Adult
cust103186,Mr. Juan Guzman,9971346836,46,male,south,05-02-2023,FALSE,0.24,0,Adult
cust103187,John Harvey,5065068822,35,male,south,13-05-2022,FALSE,0.36,0,Young Adult
cust103188,Carrie Hernandez,4851004232,52,male,central,05-11-2022,FALSE,0.12,0,Adult
cust103189,Susan Thomas,3039761980,62,other,north,02-04-2022,FALSE,0.19,0,Senior
cust103190,Diane Jordan,3115773532,32,male,east,20-09-2020,FALSE,0.18,0,Young Adult
cust103191,Brittany Navarro,7178939381,31,male,north,06-01-2024,FALSE,0,0,Young Adult
cust103192,Sean Sullivan,6446687843,46,female,north,22-10-2020,FALSE,0.18,0,Adult
cust103193,Gary Bolton,9393195265,36,male,south,17-04-2024,FALSE,0.29,0,Adult
cust103194,Matthew Novak,7931950143,51,male,west,21-05-2025,FALSE,0.29,0,Adult
cust103195,Teresa Walters,3639156576,66,male,central,29-04-2025,FALSE,0.14,0,Senior
cust103196,Tamara Munoz,4133135513,45,male,east,29-04-2025,FALSE,0.26,0,Adult
cust103197,Deborah Huynh,9318893682,34,male,central,06-06-2023,FALSE,0.17,0,Young Adult
cust103198,Christian Hansen,4526764555,24,male,west,09-01-2023,FALSE,0.24,0,Young Adult
cust103199,Robert Cruz,4289261736,36,female,north,01-10-2020,FALSE,0.31,0,Adult
cust103200,Dawn Smith,1866078743,61,male,west,18-03-2021,FALSE,0.12,0,Senior
cust103201,Jason Palmer,3498955526,59,female,west,17-09-2022,FALSE,0.26,0,Adult
cust103202,Katherine Frey,1327098293,65,male,east,20-12-2021,FALSE,0,0,Senior
cust103203,Marissa Rodriguez,6716078556,52,female,south,12-08-2022,TRUE,0.32,1,Adult
cust103204,Katrina Mcdaniel,1639610754,69,female,east,30-04-2025,FALSE,0.01,0,Senior
cust103205,Ryan Kim,5586792868,48,female,east,15-10-2020,FALSE,0.19,0,Adult
cust103206,Matthew Nelson,5714404012,64,male,east,20-05-2024,FALSE,0.18,0,Senior
cust103207,Jeffrey Ellis,5333337333,58,female,central,14-09-2023,FALSE,0.3,0,Adult
cust103208,Jennifer Poole,1179705130,36,female,central,13-04-2021,TRUE,0.41,1,Adult
cust103209,Anthony Nelson,9538039206,38,female,east,04-12-2023,FALSE,0.18,0,Adult
cust103210,Kim Bridges,6327576369,18,female,south,16-09-2020,FALSE,0.2,0,Young Adult
cust103211,Frank Gentry,8821787656,37,female,south,31-03-2025,FALSE,0.07,0,Adult
cust103212,Donald Blake,4966794287,23,male,central,16-08-2021,FALSE,0.27,0,Young Adult
cust103213,Joel Rodriguez,2414181056,56,male,south,16-04-2025,FALSE,0.32,0,Adult
cust103214,John Martin,7651119829,31,male,south,06-06-2022,FALSE,0.34,0,Young Adult
cust103215,Amy Perry,9476860935,39,female,west,21-04-2024,TRUE,0.08,1,Adult
cust103216,Michele Martinez,8658221513,35,female,south,19-05-2024,TRUE,0.1,1,Young Adult
cust103217,Elizabeth Houston MD,363960899,39,male,east,15-07-2024,FALSE,0.31,0,Adult
cust103218,Andrea Wade,8744021652,39,female,central,23-01-2022,FALSE,0.31,0,Adult
cust103219,Kevin Webb,3225274724,31,female,central,01-10-2020,FALSE,0,0,Young Adult
cust103220,Amber Adams,6493336575,54,female,east,07-11-2021,FALSE,0.1,0,Adult
cust103221,Jeffrey Rivers,7834237919,50,male,north,09-03-2023,FALSE,0,0,Adult
cust103222,Jacqueline Anderson,5979515909,66,male,east,13-09-2020,FALSE,0.18,0,Senior
cust103223,Ms. Katherine Mendez,8535661362,58,other,east,28-01-2023,FALSE,0.22,0,Adult
cust103224,John Garrett,2638877775,27,other,west,24-02-2022,FALSE,0.24,0,Young Adult
cust103225,Kimberly Crawford DDS,5325165293,69,male,west,21-06-2021,FALSE,0.25,0,Senior
cust103226,William Tanner,5875880395,44,female,north,07-06-2024,FALSE,0.28,0,Adult
cust103227,Charles Church MD,5428241427,63,female,south,25-04-2023,FALSE,0.19,0,Senior
cust103228,John Jones,633548369,69,male,west,26-06-2023,FALSE,0.02,0,Senior
cust103229,William Smith,9850564975,27,male,east,10-11-2021,TRUE,0.23,1,Young Adult
cust103230,Kari Payne,7605528600,45,female,west,08-08-2020,FALSE,0.29,0,Adult
cust103231,Kristen Smith,8634233621,26,male,south,19-09-2024,TRUE,0.03,1,Young Adult
cust103232,Corey Daugherty,788592712,36,female,north,29-09-2020,FALSE,0.08,0,Adult
cust103233,Ryan Alvarado,8390320103,21,female,east,04-04-2025,TRUE,0.34,1,Young Adult
cust103234,Kathryn Garcia,7283431747,58,female,south,26-02-2024,FALSE,0.4,0,Adult
cust103235,Mrs. Kristi Weiss DVM,9607397102,26,male,south,03-11-2024,FALSE,0.14,0,Young Adult
cust103236,Gail Burton,610874263,29,male,south,23-01-2025,FALSE,0.04,0,Young Adult
cust103237,James Lam,4102396670,19,female,central,16-02-2022,FALSE,0.13,0,Young Adult
cust103238,Jamie Richardson,6296095740,23,male,south,13-08-2020,FALSE,0.1,0,Young Adult
cust103239,Laura Stevens,7923843149,38,female,south,06-10-2023,FALSE,0.15,0,Adult
cust103240,Sarah Smith,5632371295,29,female,east,10-10-2020,FALSE,0.3,0,Young Adult
cust103241,Shannon Burgess,1656660634,24,male,east,04-08-2022,FALSE,0,0,Young Adult
cust103242,David Hopkins,1575406810,49,male,west,24-11-2024,FALSE,0,0,Adult
cust103243,Beverly Farrell,8165394500,48,male,east,03-06-2021,FALSE,0.43,0,Adult
cust103244,Sara Chandler,6967069742,66,male,west,25-06-2023,FALSE,0.1,0,Senior
cust103245,Tricia Moss,834406732,22,female,west,04-02-2023,FALSE,0.34,0,Young Adult
cust103246,Terry Garcia,9913264475,65,male,west,28-08-2023,FALSE,0,0,Senior
cust103247,Jennifer Simmons,1665504634,32,male,south,01-04-2024,FALSE,0.3,0,Young Adult
cust103248,Andrew Gonzalez,7101158480,54,female,north,04-02-2024,FALSE,0.03,0,Adult
cust103249,Adam Brooks,8391626285,55,female,north,02-10-2023,FALSE,0.08,0,Adult
cust103250,Shane Martinez,9180500734,62,female,east,16-06-2021,FALSE,0.03,0,Senior
cust103251,Brandy Harrison,3380701638,53,female,south,15-01-2023,FALSE,0.27,0,Adult
cust103252,Philip Simpson,5527515732,37,female,north,09-09-2023,FALSE,0.08,0,Adult
cust103253,Autumn Romero,362354978,50,female,north,27-07-2024,FALSE,0.08,0,Adult
cust103254,Joshua Hill,5438352320,33,female,east,19-10-2023,FALSE,0.28,0,Young Adult
cust103255,Anthony Rhodes,6829048666,32,male,central,08-03-2024,FALSE,0.39,0,Young Adult
cust103256,Alyssa Jones,8849544907,51,other,central,06-03-2024,FALSE,0.25,0,Adult
cust103257,Michael Lucero,8214790035,36,male,south,16-06-2025,FALSE,0.23,0,Adult
cust103258,Joseph Ramsey,1554398995,67,female,west,18-08-2020,FALSE,0.29,0,Senior
cust103259,Matthew Tucker,8929426240,56,male,north,09-07-2025,FALSE,0.4,0,Adult
cust103260,Joseph Hodges,4178599699,50,male,central,04-06-2021,FALSE,0.17,0,Adult
cust103261,Andrew Caldwell,8450349186,60,male,west,05-10-2020,FALSE,0.08,0,Adult
cust103262,James Martin,4436877689,24,male,central,04-02-2025,FALSE,0.42,0,Young Adult
cust103263,Ryan Norton,236316514,69,female,north,01-05-2024,TRUE,0.37,1,Senior
cust103264,Angela Garcia,8534529855,42,male,east,12-12-2021,FALSE,0.05,0,Adult
cust103265,Terry Myers,1180951301,24,female,central,30-09-2021,FALSE,0.3,0,Young Adult
cust103266,Linda Griffin,3209661123,66,female,north,16-09-2022,FALSE,0.25,0,Senior
cust103267,Dr. Jeffrey Gomez,2068034181,66,female,west,29-12-2023,FALSE,0.19,0,Senior
cust103268,Daniel King,1633726777,28,male,north,19-10-2021,TRUE,0.06,1,Young Adult
cust103269,Natalie Norman,164833177,21,female,central,16-10-2020,FALSE,0.03,0,Young Adult
cust103270,Kathy Payne,9601344424,50,male,west,30-04-2022,FALSE,0.13,0,Adult
cust103271,Jason Washington,2976773795,27,male,north,20-04-2025,FALSE,0.19,0,Young Adult
cust103272,Gerald Howard,4160208997,25,female,north,06-09-2020,FALSE,0.4,0,Young Adult
cust103273,Jennifer Davis,5126460719,26,male,west,08-03-2025,TRUE,0.03,1,Young Adult
cust103274,John Copeland,754087244,22,female,north,21-09-2022,FALSE,0.32,0,Young Adult
cust103275,Edwin Vasquez,4285043575,22,female,central,12-06-2024,TRUE,0.23,1,Young Adult
cust103276,Elizabeth Nelson,38357113,40,male,west,14-05-2024,FALSE,0.3,0,Adult
cust103277,Bradley Turner,5950616259,53,female,west,27-05-2025,FALSE,0.44,0,Adult
